event_sequence,elapsed_runtime_seconds,work,incumbent_available,incumbent,best_bound_available,best_bound,processed_nodes,open_nodes,solution_count,callback_where,phase,context
0,0.074000120162963867,0.13217045832438373,false,1e+100,true,0,0,0,0,3,1,MIP
1,0.082000017166137695,0.1411455471263347,true,3.5081878555758412,true,0,0,0,4.9406564584124654e-324,3,1,MIP
2,0.1119999885559082,0.21423177033207355,true,3.5081878555758412,true,0.20390334969800133,0,0,4.9406564584124654e-324,3,1,MIP
3,0.13499999046325684,0.25430342467850159,true,3.5081878555758412,true,0.20507860689186672,0,0,4.9406564584124654e-324,3,1,MIP
4,0.20600008964538574,0.34029903936921002,true,3.4683102146817877,true,0.20507860689186672,0,0,9.8813129168249309e-324,3,1,MIP
5,0.31500005722045898,0.5721080405106107,true,3.4683102146817877,true,0.26752001655131347,0,0,9.8813129168249309e-324,3,1,MIP
6,0.33299994468688965,0.59327816851553961,true,3.4683102146817877,true,0.2678595605873379,0,0,9.8813129168249309e-324,3,1,MIP
7,0.36300015449523926,0.65814126642010951,true,3.4683102146817877,true,0.2744166920741693,0,0,9.8813129168249309e-324,3,1,MIP
8,0.49200010299682617,0.90972887610541264,true,3.4683102146817877,true,0.28227980431093536,0,0,9.8813129168249309e-324,3,1,MIP
9,0.50900006294250488,0.93026886710525913,true,3.4683102146817877,true,0.28250509270200808,0,0,9.8813129168249309e-324,3,1,MIP
10,0.52900004386901855,0.97099081087189798,true,3.4683102146817877,true,0.28535532645492306,0,0,9.8813129168249309e-324,3,1,MIP
11,0.7070000171661377,1.301152919948017,true,3.4683102146817877,true,0.29257314881855079,0,0,9.8813129168249309e-324,3,1,MIP
12,0.72900009155273438,1.3240526461297404,true,3.2052714290256796,true,0.29371125050952662,0,0,1.9762625833649862e-323,3,1,MIP
13,0.83899998664855957,1.4768704017354592,true,3.2052714290256796,true,0.29371125050952662,0,0,1.9762625833649862e-323,3,1,MIP
14,0.90499997138977051,1.6417806192287587,true,3.2052714290256796,true,0.29521222559036492,0,0,1.9762625833649862e-323,3,1,MIP
15,0.94200015068054199,1.6764976789344919,true,3.0851666726869809,true,0.29521222559036492,0,0,4.4465908125712189e-323,3,1,MIP
16,0.96600008010864258,1.735097203500914,true,3.0851666726869809,true,0.29542732460832571,0,0,4.4465908125712189e-323,3,1,MIP
17,1.062000036239624,1.899686072231302,true,3.0851666726869809,true,0.29632422676523484,0,0,4.4465908125712189e-323,3,1,MIP
18,1.1100001335144043,1.9797137255542085,true,3.0851666726869809,true,0.2969805336058739,0,0,4.4465908125712189e-323,3,1,MIP
19,1.2160000801086426,2.1752129545075531,true,3.0851666726869809,true,0.29734257279127935,0,0,4.4465908125712189e-323,3,1,MIP
20,1.2829999923706055,2.2449060326633075,true,3.0686418497914385,true,0.29734257279127935,0,0,7.4109846876186982e-323,3,1,MIP
21,1.309999942779541,2.3009031889810254,true,3.0686418497914385,true,0.29757562349243932,0,0,7.4109846876186982e-323,3,1,MIP
22,1.4070000648498535,2.4487148132135541,true,3.0686418497914385,true,0.29784753300880573,0,0,7.4109846876186982e-323,3,1,MIP
23,1.4309999942779541,2.4724642717417011,true,2.8392664439277309,true,0.29785342434434037,0,0,8.3991159793011913e-323,3,1,MIP
24,1.4639999866485596,2.5476149024368584,true,2.8392664439277309,true,0.29795857239118273,0,0,8.3991159793011913e-323,3,1,MIP
25,1.565000057220459,2.7242238441939559,true,2.8392664439277309,true,0.29803920271814566,0,0,8.3991159793011913e-323,3,1,MIP
26,1.5950000286102295,2.7741807753715446,true,2.8392664439277309,true,0.2980816686224646,0,0,8.3991159793011913e-323,3,1,MIP
27,1.6860001087188721,2.9231677676730663,true,2.8392664439277309,true,0.29808805932631038,0,0,8.3991159793011913e-323,3,1,MIP
28,1.7269999980926514,2.9875246290958453,true,2.8392664439277309,true,0.29810776301004788,0,0,8.3991159793011913e-323,3,1,MIP
29,1.812000036239624,3.1219075064910937,true,2.8392664439277309,true,0.29821541450387984,0,0,8.3991159793011913e-323,3,1,MIP
30,1.9230000972747803,3.2686846689984237,true,2.8392664439277309,true,0.29821541450387984,0,0,8.3991159793011913e-323,3,1,MIP
31,2.0339999198913574,3.4634877086587914,true,1.217923071308995,true,0.29823064256095233,0,0,1.1363509854348671e-322,3,1,MIP
32,2.1170001029968262,3.5943122267785252,true,1.217923071308995,true,0.29849850208230033,1,3,1.1363509854348671e-322,3,1,MIP
33,2.1500000953674316,3.6689124455303639,true,1.217923071308995,true,0.30055478036986955,2,4,1.1363509854348671e-322,3,1,MIP
34,2.2030000686645508,3.7557000980905806,true,1.1895996946423277,true,0.30055478036986955,3,5,1.1857575500189917e-322,3,1,MIP
35,2.2269999980926514,3.8087647591536711,true,1.1895996946423277,true,0.30296561288791474,4,6,1.1857575500189917e-322,3,1,MIP
36,2.2339999675750732,3.8261065513491328,true,1.1895996946423277,true,0.30367229260112849,5,7,1.1857575500189917e-322,3,1,MIP
37,2.3159999847412109,3.9940476338867685,true,1.1098491108549762,true,0.30367229260112849,11,13,1.432790372939615e-322,3,1,MIP
38,2.4660000801086426,4.2117439149735389,true,1.0713951691586414,true,0.30367229260112849,14,16,1.5316035021078643e-322,3,1,MIP
39,2.7350001335144043,4.6033309453661149,true,1.0285099837375471,true,0.30367229260112849,20,22,1.7786363250284876e-322,3,1,MIP
40,2.8220000267028809,4.7954891311247705,true,1.0263060250617746,true,0.30367229260112849,26,28,1.8280428896126122e-322,3,1,MIP
41,2.9249999523162842,5.0164188565728809,true,1.0263060250617746,true,0.30367229260112849,40,42,1.8280428896126122e-322,3,1,MIP
42,3.0250000953674316,5.2153424960341628,true,1.0263060250617746,true,0.30367229260112849,61,63,1.8280428896126122e-322,3,1,MIP
43,3.1419999599456787,5.458878989733047,true,1.0219108596337734,true,0.30367229260112849,77,73,1.8774494541967369e-322,3,1,MIP
44,3.1800000667572021,5.5437132637573452,true,1.0219108596337734,true,0.30489344739025043,78,74,1.8774494541967369e-322,3,1,MIP
45,3.2810001373291016,5.7522883338526531,true,1.0219108596337734,true,0.30489344739025043,85,81,1.8774494541967369e-322,3,1,MIP
46,3.4060001373291016,6.0232434111422952,true,1.0219108596337734,true,0.30489344739025043,90,86,1.8774494541967369e-322,3,1,MIP
47,3.9130001068115234,6.6728068201492565,true,1.0219108596337734,true,0.30489344739025043,94,90,1.8774494541967369e-322,3,1,MIP
48,3.9560000896453857,6.7456178107006055,true,0.8573492211694792,true,0.30489344739025043,95,91,2.0256691479491108e-322,3,1,MIP
49,4.0590000152587891,6.9486519699339357,true,0.8573492211694792,true,0.30489344739025043,101,97,2.0256691479491108e-322,3,1,MIP
