number,id,arm,leaf_id,solve_kind,native_log,line,raw_line,scope,event,native_objective,rounded_native_seconds
5,micro-zero,DS,L0.1.0.1.0.0.0.1.1,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.1.0.1.0.0.0.1.1_terminal_mip.gurobi.log,28,Loaded user MIP start with objective 0.208333,Native telemetry; no independent intermediate vector retained,Loaded user MIP start with objective,0.208333,
6,micro-zero,DS-X,L0.1.0.1.0.0.0.1.1,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS-X\external\native_logs\L0.1.0.1.0.0.0.1.1_terminal_mip.gurobi.log,28,Loaded user MIP start with objective 0.208333,Native telemetry; no independent intermediate vector retained,Loaded user MIP start with objective,0.208333,
8,E7,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\E7\DS\external\native_logs\L0_terminal_mip.gurobi.log,28,Loaded user MIP start with objective 0.0208655,Native telemetry; no independent intermediate vector retained,Loaded user MIP start with objective,0.0208655,
8,E7,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\E7\DS\external\native_logs\L0_terminal_mip.gurobi.log,65,H   13     9                       0.0203825    0.01694  16.9%  97.9    0s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0203825,0.0
9,E7,DS-X,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\E7\DS-X\external\native_logs\L0_terminal_mip.gurobi.log,28,Loaded user MIP start with objective 0.0208655,Native telemetry; no independent intermediate vector retained,Loaded user MIP start with objective,0.0208655,
9,E7,DS-X,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\E7\DS-X\external\native_logs\L0_terminal_mip.gurobi.log,65,H   13     9                       0.0203825    0.01694  16.9%  97.9    0s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0203825,0.0
11,S12,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS\external\native_logs\L0_terminal_mip.gurobi.log,28,Loaded user MIP start with objective 0.107987,Native telemetry; no independent intermediate vector retained,Loaded user MIP start with objective,0.107987,
11,S12,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS\external\native_logs\L0_terminal_mip.gurobi.log,42,H    0     0                       0.0861112    0.04473  48.1%     -    0s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0861112,0.0
11,S12,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS\external\native_logs\L0_terminal_mip.gurobi.log,66,H   20    18                       0.0756585    0.04987  34.1%  70.6    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0756585,1.0
11,S12,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS\external\native_logs\L0_terminal_mip.gurobi.log,67,*  102    86              89       0.0674475    0.04987  26.1%  18.9    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0674475,1.0
11,S12,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS\external\native_logs\L0_terminal_mip.gurobi.log,68,H  149   101                       0.0672403    0.05176  23.0%  21.6    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0672403,1.0
11,S12,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS\external\native_logs\L0_terminal_mip.gurobi.log,69,H  149   100                       0.0671089    0.05176  22.9%  21.6    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0671089,1.0
11,S12,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS\external\native_logs\L0_terminal_mip.gurobi.log,70,H  149   100                       0.0670300    0.05176  22.8%  21.6    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.06703,1.0
11,S12,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS\external\native_logs\L0_terminal_mip.gurobi.log,71,H  149   100                       0.0664570    0.05176  22.1%  21.6    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.066457,1.0
11,S12,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS\external\native_logs\L0_terminal_mip.gurobi.log,72,*  202   112              25       0.0638284    0.05211  18.4%  21.7    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0638284,1.0
11,S12,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS\external\native_logs\L0_terminal_mip.gurobi.log,73,*  230    88              27       0.0595110    0.05276  11.3%  20.7    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.059511,1.0
11,S12,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS\external\native_logs\L0_terminal_mip.gurobi.log,74,*  314    91              15       0.0585640    0.05419  7.46%  20.1    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.058564,1.0
12,S12,DS-X,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS-X\external\native_logs\L0_terminal_mip.gurobi.log,28,Loaded user MIP start with objective 0.107987,Native telemetry; no independent intermediate vector retained,Loaded user MIP start with objective,0.107987,
12,S12,DS-X,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS-X\external\native_logs\L0_terminal_mip.gurobi.log,42,H    0     0                       0.0861112    0.04473  48.1%     -    0s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0861112,0.0
12,S12,DS-X,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS-X\external\native_logs\L0_terminal_mip.gurobi.log,66,H   20    18                       0.0756585    0.04987  34.1%  70.6    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0756585,1.0
12,S12,DS-X,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS-X\external\native_logs\L0_terminal_mip.gurobi.log,67,*  102    86              89       0.0674475    0.04987  26.1%  18.9    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0674475,1.0
12,S12,DS-X,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS-X\external\native_logs\L0_terminal_mip.gurobi.log,68,H  149   101                       0.0672403    0.05176  23.0%  21.6    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0672403,1.0
12,S12,DS-X,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS-X\external\native_logs\L0_terminal_mip.gurobi.log,69,H  149   100                       0.0671089    0.05176  22.9%  21.6    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0671089,1.0
12,S12,DS-X,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS-X\external\native_logs\L0_terminal_mip.gurobi.log,70,H  149   100                       0.0670300    0.05176  22.8%  21.6    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.06703,1.0
12,S12,DS-X,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS-X\external\native_logs\L0_terminal_mip.gurobi.log,71,H  149   100                       0.0664570    0.05176  22.1%  21.6    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.066457,1.0
12,S12,DS-X,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS-X\external\native_logs\L0_terminal_mip.gurobi.log,72,*  202   112              25       0.0638284    0.05211  18.4%  21.7    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0638284,1.0
12,S12,DS-X,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS-X\external\native_logs\L0_terminal_mip.gurobi.log,73,*  230    88              27       0.0595110    0.05276  11.3%  20.7    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.059511,1.0
12,S12,DS-X,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\S12\DS-X\external\native_logs\L0_terminal_mip.gurobi.log,74,*  314    91              15       0.0585640    0.05419  7.46%  20.1    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.058564,1.0
14,N12,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\N12\DS\external\native_logs\L0_terminal_mip.gurobi.log,28,Loaded user MIP start with objective 0.919588,Native telemetry; no independent intermediate vector retained,Loaded user MIP start with objective,0.919588,
14,N12,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\N12\DS\external\native_logs\L0_terminal_mip.gurobi.log,56,H    0     0                       0.9165894    0.67708  26.1%     -    0s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.9165894,0.0
14,N12,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\N12\DS\external\native_logs\L0_terminal_mip.gurobi.log,58,H    6     6                       0.8046255    0.69918  13.1%  90.7    0s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.8046255,0.0
15,N12,DS-X,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\development\N12\DS-X\external\native_logs\L0_terminal_mip.gurobi.log,28,Loaded user MIP start with objective 0.919588,Native telemetry; no independent intermediate vector retained,Loaded user MIP start with objective,0.919588,
