elapsed_seconds,event,leaf_id,gamma_L,gamma_U,attempt,native_status,native_bound,native_bound_available,incumbent,incumbent_available,global_lb,verified_ub,open_leaf_count,failure_reason
1.7687311999999999,attempt,L0,0,0.026813183533485361,0,INFEASIBLE,1e+100,1,0,0,0.026813183533485361,0.10725273413394144,1,none
31.9394469,attempt,L1,0.026813183533485361,0.053626367066970722,0,TIME_LIMIT,0.051936022768654666,1,0,0,0.051936022768654666,0.10725273413394144,1,none
91.958976399999997,attempt,L1,0.026813183533485361,0.053626367066970722,1,TIME_LIMIT,0.053118881399404988,1,0,0,0.053118881399404988,0.10725273413394144,1,none
91.959140700000006,split,L1,0.026813183533485361,0.053626367066970722,-1,not_run,0,false,0,false,0.053118881399404988,0.10725273413394144,2,none
122.10943640000001,attempt,L1.0,0.026813183533485361,0.040219775300228043,0,TIME_LIMIT,0.0534534682934871,1,0,0,0.053118881399404988,0.10725273413394144,1,none
152.25698310000001,attempt,L1.1,0.040219775300228043,0.053626367066970722,0,TIME_LIMIT,0.052454999583204022,1,0,0,0.053118881399404988,0.10725273413394144,1,none
212.2769711,attempt,L1.1,0.040219775300228043,0.053626367066970722,1,TIME_LIMIT,0.052681676490813414,1,0,0,0.053118881399404988,0.10725273413394144,1,none
212.27703339999999,split,L1.1,0.040219775300228043,0.053626367066970722,-1,not_run,0,false,0,false,0.053118881399404988,0.10725273413394144,2,none
242.43546240000001,attempt,L1.1.0,0.040219775300228043,0.046923071183599382,0,TIME_LIMIT,0.052202072119733593,1,0,0,0.053118881399404988,0.10725273413394144,2,none
272.58442530000002,attempt,L1.1.1,0.046923071183599382,0.053626367066970722,0,TIME_LIMIT,0.058521452927275064,1,0,0,0.053118881399404988,0.10725273413394144,1,none
332.61178690000003,attempt,L1.1.0,0.040219775300228043,0.046923071183599382,1,TIME_LIMIT,0.053085684012256065,1,0,0,0.053118881399404988,0.10725273413394144,1,none
