event_sequence,elapsed_runtime_seconds,work,incumbent_available,incumbent,best_bound_available,best_bound,processed_nodes,open_nodes,solution_count,callback_where,phase,context
0,0.069999933242797852,0.1374609604555434,false,1e+100,true,0,0,0,0,3,1,MIP
1,0.078000068664550781,0.14653966740108099,true,2.5370004286062922,true,0,0,0,4.9406564584124654e-324,3,1,MIP
2,0.14199995994567871,0.32523015903671509,true,2.5370004286062922,true,0.0028723980745682209,0,0,4.9406564584124654e-324,3,1,MIP
3,0.25600004196166992,0.51027401933757965,true,2.5370004286062922,true,0.0028723980745682209,0,0,4.9406564584124654e-324,3,1,MIP
4,0.375,0.78041443650892039,true,2.5370004286062922,true,0.0033561994532579102,0,0,4.9406564584124654e-324,3,1,MIP
5,0.41299986839294434,0.84033843700164812,true,2.5370004286062922,true,0.0033887457177898786,0,0,4.9406564584124654e-324,3,1,MIP
6,0.52699995040893555,1.0515404729446864,true,2.5370004286062922,true,0.0034616440653555103,0,0,4.9406564584124654e-324,3,1,MIP
7,0.57599997520446777,1.1501187312137402,true,2.5370004286062922,true,0.0034729002659582685,0,0,4.9406564584124654e-324,3,1,MIP
8,0.73799991607666016,1.4643359546755936,true,2.5370004286062922,true,0.0035175297183274445,0,0,4.9406564584124654e-324,3,1,MIP
9,0.75600004196166992,1.4854452029266021,true,0.53333416435381464,true,0.0035175297183274445,0,0,9.8813129168249309e-324,3,1,MIP
10,0.7929999828338623,1.5731772930451573,true,0.53333416435381464,true,0.0035175998234753345,0,0,9.8813129168249309e-324,3,1,MIP
11,0.92499995231628418,1.7955159657759259,true,0.53333416435381464,true,0.0035190251133292282,0,0,9.8813129168249309e-324,3,1,MIP
12,0.96899986267089844,1.8325425153168884,true,0.52028133310381464,true,0.0035224611701710632,0,0,5.434722104253712e-323,3,1,MIP
13,1.0209999084472656,1.9569012689499352,true,0.52028133310381464,true,0.003529566577661564,0,0,5.434722104253712e-323,3,1,MIP
14,1.1419999599456787,2.1829694505713428,true,0.52028133310381464,true,0.0035597445274239848,0,0,5.434722104253712e-323,3,1,MIP
15,1.1610000133514404,2.2044155281021038,true,0.48987890885702118,true,0.0035597445274239848,0,0,5.9287877500949585e-323,3,1,MIP
16,1.2909998893737793,2.4651548756342416,true,0.48987890885702118,true,0.0035597445274239848,0,0,5.9287877500949585e-323,3,1,MIP
