event_sequence,elapsed_runtime_seconds,work,incumbent_available,incumbent,best_bound_available,best_bound,processed_nodes,open_nodes,solution_count,callback_where,phase,context
0,0.025999784469604492,0.024484848979982324,false,1e+100,true,0,0,0,0,3,1,MIP
1,0.032999992370605469,0.027786369187930642,true,0.49369605386254833,true,0,0,0,4.9406564584124654e-324,3,1,MIP
2,0.042999982833862305,0.045670623323397809,true,0.49369605386254833,true,0.19694030481110877,0,0,4.9406564584124654e-324,3,1,MIP
3,0.092999935150146484,0.097498216906905202,true,0.49369605386254833,true,0.22685270814067368,0,0,4.9406564584124654e-324,3,1,MIP
4,0.096999883651733398,0.10101392084361646,true,0.49369605386254833,true,0.23227400656677119,0,0,4.9406564584124654e-324,3,1,MIP
5,0.125,0.13630473384505731,true,0.49369605386254833,true,0.23444495060010184,0,0,4.9406564584124654e-324,3,1,MIP
6,0.13299989700317383,0.14386188736681904,true,0.47686529208679324,true,0.23552874199677257,0,0,9.8813129168249309e-324,3,1,MIP
7,0.1809999942779541,0.19027319134103185,true,0.47686529208679324,true,0.24008261630044914,0,0,9.8813129168249309e-324,3,1,MIP
8,0.18499994277954102,0.19392780285187528,true,0.47686529208679324,true,0.24013167508175057,0,0,9.8813129168249309e-324,3,1,MIP
9,0.18599987030029297,0.19634828803559293,true,0.47686529208679324,true,0.24060165525564828,0,0,9.8813129168249309e-324,3,1,MIP
10,0.22699999809265137,0.23313853386677835,true,0.47686529208679324,true,0.24279237884362781,0,0,9.8813129168249309e-324,3,1,MIP
11,0.23299980163574219,0.23940355114097867,true,0.47686529208679324,true,0.24302348379505603,0,0,9.8813129168249309e-324,3,1,MIP
12,0.2349998950958252,0.24152554533675025,true,0.47686529208679324,true,0.24310230532147623,0,0,9.8813129168249309e-324,3,1,MIP
13,0.25699996948242188,0.26345392560275016,true,0.47686529208679324,true,0.24351149189218319,0,0,9.8813129168249309e-324,3,1,MIP
14,0.25899982452392578,0.26491454501762612,true,0.47686529208679324,true,0.24366114332852423,0,0,9.8813129168249309e-324,3,1,MIP
15,0.27999997138977051,0.28597854697824193,true,0.47686529208679324,true,0.24410861304691944,0,0,9.8813129168249309e-324,3,1,MIP
16,0.28299999237060547,0.28949386179269748,true,0.47686529208679324,true,0.24417302912382044,0,0,9.8813129168249309e-324,3,1,MIP
17,0.28499984741210938,0.29131538524196032,true,0.47686529208679324,true,0.24421166191198926,0,0,9.8813129168249309e-324,3,1,MIP
18,0.30399990081787109,0.31075113962402695,true,0.47686529208679324,true,0.2442914473325962,0,0,9.8813129168249309e-324,3,1,MIP
19,0.3059999942779541,0.31166589164962105,true,0.47686529208679324,true,0.24443374592395686,0,0,9.8813129168249309e-324,3,1,MIP
20,0.32799983024597168,0.33314083536763817,true,0.47686529208679324,true,0.24453562176780061,0,0,9.8813129168249309e-324,3,1,MIP
21,0.36599993705749512,0.36761088063653952,true,0.47686529208679324,true,0.24496169304644799,0,0,9.8813129168249309e-324,3,1,MIP
22,0.38099980354309082,0.38796924960646173,true,0.41154774322197629,true,0.24496169304644799,0,0,1.4821969375237396e-323,3,1,MIP
23,0.39800000190734863,0.40647706822356766,true,0.41154774322197629,true,0.24532853469918539,2,4,1.4821969375237396e-323,3,1,MIP
24,0.50699996948242188,0.56117879165021123,true,0.41154774322197629,true,0.26649353368270456,99,87,1.4821969375237396e-323,3,1,MIP
25,0.53399991989135742,0.5985062536362884,true,0.41032270086732969,true,0.26649353368270456,126,112,1.9762625833649862e-323,3,1,MIP
26,0.55900001525878906,0.63102980235036144,true,0.41032270086732969,true,0.26735077999616463,182,150,1.9762625833649862e-323,3,1,MIP
27,0.6659998893737793,0.73467284863013593,true,0.40225052060302363,true,0.26735077999616463,219,167,4.9406564584124654e-323,3,1,MIP
28,0.6959998607635498,0.7761410890388335,true,0.40225052060302363,true,0.26891405738922886,265,201,4.9406564584124654e-323,3,1,MIP
29,0.74399995803833008,0.84794261988339636,true,0.40225052060302363,true,0.27250394423115432,327,255,4.9406564584124654e-323,3,1,MIP
30,0.77999997138977051,0.90588042925392043,true,0.40225052060302363,true,0.27520092772626131,373,291,4.9406564584124654e-323,3,1,MIP
31,0.82199978828430176,0.96603150919168546,true,0.40225052060302363,true,0.27640617999826883,439,346,4.9406564584124654e-323,3,1,MIP
32,0.85599994659423828,1.0144927388792555,true,0.40225052060302363,true,0.27692095991207316,503,385,4.9406564584124654e-323,3,1,MIP
33,0.90999984741210938,1.0960460432814323,true,0.40225052060302363,true,0.27744031707658767,581,449,4.9406564584124654e-323,3,1,MIP
34,1.0130000114440918,1.2411046956659908,true,0.40225052060302363,true,0.27744031707658767,583,450,4.9406564584124654e-323,3,1,MIP
35,1.1489999294281006,1.4144082421995103,true,0.40225052060302363,true,0.27744031707658767,585,451,4.9406564584124654e-323,3,1,MIP
36,1.2539999485015869,1.5492149992542663,true,0.40225052060302363,true,0.27744031707658767,591,455,4.9406564584124654e-323,3,1,MIP
37,1.3589999675750732,1.6588195182734942,true,0.40225052060302363,true,0.27744031707658767,595,458,4.9406564584124654e-323,3,1,MIP
38,1.4670000076293945,1.7896146385204967,true,0.40225052060302363,true,0.27744031707658767,598,460,4.9406564584124654e-323,3,1,MIP
39,1.6439998149871826,2.0437576637125892,true,0.40225052060302363,true,0.27744031707658767,600,461,4.9406564584124654e-323,3,1,MIP
40,1.7379999160766602,2.195590471425922,true,0.40110018983648349,true,0.27744031707658767,605,443,5.434722104253712e-323,3,1,MIP
41,1.7730000019073486,2.2250237324203597,true,0.39651938575633161,true,0.27832169303624898,606,380,6.9169190417774516e-323,3,1,MIP
42,1.7789998054504395,2.2358210927939033,true,0.39651938575633161,true,0.27939156013148098,607,381,6.9169190417774516e-323,3,1,MIP
43,1.8009998798370361,2.2757879525941069,true,0.39651938575633161,true,0.28043118519745619,610,383,6.9169190417774516e-323,3,1,MIP
44,1.807999849319458,2.2862975677371562,true,0.39651938575633161,true,0.28103316509519366,611,384,6.9169190417774516e-323,3,1,MIP
45,1.8149998188018799,2.2996455799666036,true,0.39651938575633161,true,0.2814893316144827,612,384,6.9169190417774516e-323,3,1,MIP
46,1.8259999752044678,2.3186167299613683,true,0.39651938575633161,true,0.28155530255540495,613,385,6.9169190417774516e-323,3,1,MIP
47,1.8449997901916504,2.3387142303292108,true,0.39651938575633161,true,0.28458641129419637,614,386,6.9169190417774516e-323,3,1,MIP
48,1.8769998550415039,2.3910623620043339,true,0.39640687403382735,true,0.28458641129419637,619,370,7.4109846876186982e-323,3,1,MIP
49,1.9199998378753662,2.4574155266426043,true,0.39521108423724799,true,0.28458641129419637,628,358,7.9050503334599447e-323,3,1,MIP
50,2.0199999809265137,2.6027154013262335,true,0.39521108423724799,true,0.28458641129419637,665,367,7.9050503334599447e-323,3,1,MIP
51,2.0449998378753662,2.6474990351326717,true,0.39521108423724799,true,0.2846360401771465,669,365,7.9050503334599447e-323,3,1,MIP
52,2.1539998054504395,2.8382215779310163,true,0.39521108423724799,true,0.2846360401771465,686,376,7.9050503334599447e-323,3,1,MIP
53,2.2649998664855957,2.9702302097952158,true,0.39327212844592285,true,0.2846360401771465,699,360,8.3991159793011913e-323,3,1,MIP
54,2.3669998645782471,3.0677085016350931,true,0.388572562027026,true,0.2846360401771465,701,313,9.8813129168249309e-323,3,1,MIP
55,2.3949999809265137,3.115788020775601,true,0.388572562027026,true,0.28949904278064681,721,308,9.8813129168249309e-323,3,1,MIP
56,2.4989998340606689,3.3022525300819514,true,0.388572562027026,true,0.28949904278064681,747,325,9.8813129168249309e-323,3,1,MIP
57,2.557999849319458,3.3954317933863791,true,0.388572562027026,true,0.28987236915968767,784,334,9.8813129168249309e-323,3,1,MIP
58,2.619999885559082,3.4960014181317525,true,0.38566075876192302,true,0.28987236915968767,820,331,1.0375378562666177e-322,3,1,MIP
59,2.620999813079834,3.4972934194463927,true,0.38512138238333488,true,0.28987236915968767,823,314,1.0869444208507424e-322,3,1,MIP
